url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu,tce
0.57032,11.6423,6.84622,2.961141,0.117698186,11.0682,0.0375467,0.204,199.88,0.443548756,8.353775,92.11420781,0.39,44.28451654,0.2796165
0.719,16.0389,7.076974,3.739192,0.149657687,11.0656,0.01754581,0.199,213.31,0.725442522,0.272265,129.3138679,0.12,44.28451654,0.09361307
0.55423,9.9281,6.701032,2.662937,0.143776002,11.06,0.03606977,0.128,155.49,0.557110261,12.97509,106.2334968,0,64.74577466,0.2790201
0.8835,15.5934,6.988578,2.716138,0.12112203,11.0585,0.03734613,0.044,252.6647943,0.646834387,0.51825,277.8131221,0.02,290.3845297,0.1521246
1,8.63677,7.136569,3.345987,0.139063926,11.0421,0.1300976,0.031,84.39,2.323908308,4.59921,125.7,0,96.61290641,0.5139058
0.628,14.8338,6.874325,1.919574,0.109538841,11.0351,0.01811933,0.06,163.72,0.160298143,1.30012,92.11420781,0.39,48.68357734,0.08589154
0.6507,13.9558,6.724681,2.724567,0.097030608,11.0231,0.06819139,0.083,236.0216387,0.390165435,1.23678,277.8131221,0.02,290.3845297,0.294946
0.73485,12.5151,7.179775,3.804661,0.12819375,11.0199,0.07433201,0.119,291.9364319,0.136345315,5.84193,390.3879721,17.23,472.2192815,0.3144875
0.6375,12.02,5.760249,3.037074,0.27694438,11.0113,0.004500634,0.034,135.95,0.091734087,0.02479,92.11420781,0.39,48.68357734,0.03294631
0.67324,14.7534,6.790303,1.829675,0.108745436,11.0058,0.0768479,0.118,261.1092511,0.411300826,0.6994,390.3879721,17.23,687.6163291,0.3681478
0.66,17.9004,6.531564,3.550346,0.103766326,10.9988,0.02493342,0.049,247.0780712,0.19084057,0.37019,277.8131221,0.02,290.3845297,0.05802999
0.55611,10.7306,6.756449,2.75246,0.129317439,10.9939,0.03803665,0.338,171.06,0.51764108,13.80219,95.48683697,0.15,48.68357734,0.2921228
0.891,11.9217,6.64546,4.404969,0.183835357,10.9753,0.01329581,0.191,238.0303569,1.331592293,0.427165,206.6387024,0.1,95.03284876,0.05063676
0.5591,12.8579,6.941995,3.916518,0.130403939,10.955,0.05741841,0.111,253.9711254,0.623198287,2.96358,277.8131221,0.02,512.8383186,0.330132
0.7153,11.7371,6.819177,2.546422,0.139841979,10.9407,0.04133627,0.077,202.27,0.435118424,0.611495,129.3138679,0.12,44.28451654,0.2181934
0.94569,12.1736,6.738701,1.880466,0.157332535,10.8556,0.02085251,0.113,147.75,0.087182119,0.089,95.48683697,0.15,64.74577466,0.135995
0.82284,15.0687,6.883029,3.34374,0.119454095,10.8427,0.02987965,0.068,299.1587899,0.258542474,2.92,390.3879721,17.23,472.2192815,0.09216925
